_id,Schoolid,School_Name,medium,Latitude,Longitude,shift,low_class,High_class,Z_ID,Zone_Name,D_ID,District_name,SchManagement,SchCategory,createdAt,updatedAt,__v,typeOfSchool,stream,minority,affiliation
6530f4cebc3009aaa5bdabfd,1516018,Moti Nagar  SKV,N/A,28.66111371,77.13790045,General,Nursery,12,1516,Zone-16,15,West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.604Z,2023-10-19T09:20:14.604Z,0,Boys,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdabff,1516019,Basai Darapur-SKV,N/A,28.6537521,77.13245486,General,Nursery,12,1516,Zone-16,15,West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.606Z,2023-10-19T09:20:14.606Z,0,Co-ed,Science,Yes,CBSC
6530f4cebc3009aaa5bdac01,1516021,Ranjit Nagar-SKV,N/A,28.64967536,77.15481078,General,Nursery,12,1516,Zone-16,15,West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.607Z,2023-10-19T09:20:14.607Z,0,Co-ed,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac03,1516022,Shadi Khampur-SKV,N/A,28.64427956,77.16205581,General,Nursery,12,1516,Zone-16,15,West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.608Z,2023-10-19T09:20:14.608Z,0,Girls,Art,Yes,CBSC
6530f4cebc3009aaa5bdac05,1516025,Kirti Nagar-GGSSS,N/A,28.65344724,77.1420532,General,6,12,1516,Zone-16,15,West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.609Z,2023-10-19T09:20:14.609Z,0,Girls,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdac07,1516027,Ramesh Nagar-SKV,N/A,28.6498128,77.1288145,General,Nursery,12,1516,Zone-16,15,West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.610Z,2023-10-19T09:20:14.610Z,0,Boys,Science,Yes,CBSC
6530f4cebc3009aaa5bdac09,1516030,Prem Nagar-GGSSS,N/A,28.66204192,77.16276811,Morning,6,12,1516,Zone-16,15,West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.611Z,2023-10-19T09:20:14.611Z,0,Co-ed,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac0b,1516068,"Karampura, Industrial Area-G(Co-ed)SSS",N/A,28.66405179,77.14558915,General,6,12,1516,Zone-16,15,West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.612Z,2023-10-19T09:20:14.612Z,0,Co-ed,Art,Yes,CBSC
6530f4cdbc3009aaa5bda627,1516073,Anand Parbat-Ramjas No. -2 Sr. Sec. School,N/A,28.65719505,77.17535362,Morning,6,12,1516,Zone-16,15,West A,Aided,Senior Secondary Schools,2023-10-19T09:20:13.455Z,2023-10-19T09:20:13.455Z,0,Boys,Commerce,Yes,CBSC
6530f4cdbc3009aaa5bda629,1516074,Moti Nagar-Bhai Biba Singh Khalsa Sr. Sec. School,N/A,28.6604639,77.13989957,Morning,Nursery,12,1516,Zone-16,15,West A,Aided,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:13.457Z,2023-10-19T09:20:13.457Z,0,Girls,Science,Yes,CBSC
6530f4cdbc3009aaa5bda62b,1516075,Shivaji Marg-S. B. Mills Sr. Sec. School,N/A,28.66493394,77.14874038,Morning,6,12,1516,Zone-16,15,West A,Aided,Senior Secondary Schools,2023-10-19T09:20:13.461Z,2023-10-19T09:20:13.461Z,0,Boys,Vocational,Yes,CBSC
6530f4cdbc3009aaa5bda62d,1516076,Kirti Nagar-S. D. Gujrati Sec. School,N/A,28.64869172,77.14172112,Morning,6,10,1516,Zone-16,15,West A,Aided,Secondary Schools,2023-10-19T09:20:13.465Z,2023-10-19T09:20:13.465Z,0,Co-ed,Art,Yes,CBSC
6530f4cdbc3009aaa5bda62f,1516077,East Patel Nagar-P. G. Dav Sr. Sec. School,N/A,28.64761588,77.16833121,Morning,6,12,1516,Zone-16,15,West A,Aided,Senior Secondary Schools,2023-10-19T09:20:13.467Z,2023-10-19T09:20:13.467Z,0,Boys,Commerce,Yes,CBSC
6530f4cdbc3009aaa5bda631,1516078,East Patel Nagar-Bhai Joga Singh Khalsa Girls Sr. Sec. School,N/A,28.64827449,77.17106995,Morning,Nursery,12,1516,Zone-16,15,West A,Aided,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:13.469Z,2023-10-19T09:20:13.469Z,0,Co-ed,Science,Yes,CBSC
6530f4cdbc3009aaa5bda633,1516079,East Patel Nagar-S.D. Girls Sr. Sec. School,N/A,28.64754233,77.17013051,Morning,6,12,1516,Zone-16,15,West A,Aided,Senior Secondary Schools,2023-10-19T09:20:13.471Z,2023-10-19T09:20:13.471Z,0,Co-ed,Vocational,Yes,CBSC
6530f4cdbc3009aaa5bda635,1516080,Ranjit Nagar-Maharaja Ranjit Singh Middle School,N/A,28.64438936,77.1679868,Morning,Nursery,8,1516,Zone-16,15,West A,Aided,Sarvodaya Middle Schools,2023-10-19T09:20:13.472Z,2023-10-19T09:20:13.472Z,0,Co-ed,Art,Yes,CBSC
6530f4cdbc3009aaa5bda637,1516081,Shadipur-Shri Guru Arjan Dev Sec. School,N/A,28.64740746,77.16220349,Morning,6,10,1516,Zone-16,15,West A,Aided,Secondary Schools,2023-10-19T09:20:13.474Z,2023-10-19T09:20:13.474Z,0,Boys,Commerce,Yes,CBSC
6530f4cdbc3009aaa5bda639,1516082,Ramesh Nagar-Shri Moti Nath Sanskrit Vidyalaya,N/A,28.65191107,77.13087857,Evening,6,12,1516,Zone-16,15,West A,Aided,Senior Secondary Schools,2023-10-19T09:20:13.476Z,2023-10-19T09:20:13.476Z,0,Boys,Science,Yes,CBSC
6530f4cebc3009aaa5bdac0d,1516104,"Karampura, Block H- G(Co-ed) Sarvodaya Vidyalaya",N/A,28.6663709,77.14085638,General,Nursery,12,1516,Zone-16,15,West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.613Z,2023-10-19T09:20:14.613Z,0,Boys,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac0f,1516140,West Patel Nagar-GBSSS,N/A,28.65424147,77.16527966,General,6,12,1516,Zone-16,15,West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.615Z,2023-10-19T09:20:14.615Z,0,Boys,Art,Yes,CBSC
6530f4cebc3009aaa5bdac11,1516141,West Patel Nagar-GGSSS,N/A,28.65288298,77.16454112,General,6,12,1516,Zone-16,15,West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.617Z,2023-10-19T09:20:14.617Z,0,Co-ed,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdac13,1516142,West Patel Nagar-SKV,N/A,28.65213934,77.16549248,General,Nursery,12,1516,Zone-16,15,West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.618Z,2023-10-19T09:20:14.618Z,0,Girls,Science,Yes,CBSC
6530f4cebc3009aaa5bdac15,1516143,West Patel Nagar-SBV,N/A,28.6537421,77.16636591,General,Nursery,12,1516,Zone-16,15,West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.619Z,2023-10-19T09:20:14.619Z,0,Girls,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac17,1617001,Tikri Kalan- GBSSS,N/A,28.68621722,76.96313363,General,6,12,1617,Zone-17,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.620Z,2023-10-19T09:20:14.620Z,0,Girls,Art,Yes,CBSC
6530f4cebc3009aaa5bdac19,1617002,Nangloi-SBV,N/A,28.68413417,77.06744004,Evening,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.621Z,2023-10-19T09:20:14.621Z,0,Co-ed,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdac1b,1617003,"Paschim Vihar, A 2-SV(Co-ed)",N/A,28.67231599,77.10093303,General,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.623Z,2023-10-19T09:20:14.623Z,0,Girls,Science,Yes,CBSC
6530f4cebc3009aaa5bdac1d,1617004,"Nangloi, Kavita Colony-G(Co-ed)SSS",N/A,28.68527871,77.06617289,Morning,6,12,1617,Zone-17,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.624Z,2023-10-19T09:20:14.624Z,0,Co-ed,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac1f,1617005,Ranhaula-SKV,N/A,28.66438922,77.04383509,Morning,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.626Z,2023-10-19T09:20:14.626Z,0,Co-ed,Art,Yes,CBSC
6530f4cebc3009aaa5bdac21,1617006,Hiran Kudna-SV(Co-ed),N/A,28.67169007,76.99406832,General,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.627Z,2023-10-19T09:20:14.627Z,0,Co-ed,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdac23,1617007,New Multan Nagar-SV(Co-ed),N/A,28.68004172,77.10959389,General,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.629Z,2023-10-19T09:20:14.629Z,0,Co-ed,Science,Yes,CBSC
6530f4cebc3009aaa5bdac25,1617008,"Paschim Vihar, B 4-SV(Co-ed)",N/A,28.66668831,77.10438293,General,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.634Z,2023-10-19T09:20:14.634Z,0,Co-ed,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac27,1617009,"Paschim Vihar, A 6-RPVV",N/A,28.67533222,77.10722759,General,6,12,1617,Zone-17,16,West B,Government,Partibha Vikas Vidhyalya,2023-10-19T09:20:14.635Z,2023-10-19T09:20:14.635Z,0,Co-ed,Art,Yes,CBSC
6530f4cebc3009aaa5bdac29,1617010,Nangloi-SKV,N/A,28.68412427,77.06729081,Morning,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.637Z,2023-10-19T09:20:14.637Z,0,Boys,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdac2b,1617011,"Paschim Vihar, B 3-SKV",N/A,28.66577682,77.10336025,General,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.638Z,2023-10-19T09:20:14.638Z,0,Boys,Science,Yes,CBSC
6530f4cebc3009aaa5bdac2d,1617012,Tikri Kalan-SKV,N/A,28.6865365,76.96364317,General,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.639Z,2023-10-19T09:20:14.639Z,0,Co-ed,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac2f,1617013,"Nangloi, Sultanpuri Road-SKV",N/A,28.68475318,77.06890066,Morning,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.640Z,2023-10-19T09:20:14.640Z,0,Boys,Art,Yes,CBSC
6530f4cebc3009aaa5bdac31,1617014,Mundka Village-SKV,N/A,28.68348806,77.02720857,Morning,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.641Z,2023-10-19T09:20:14.641Z,0,Boys,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdac33,1617015,"Amalwas, Jawalapuri-GBSSS",N/A,28.67806723,77.07864175,General,6,12,1617,Zone-17,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.642Z,2023-10-19T09:20:14.642Z,0,Boys,Science,Yes,CBSC
6530f4cebc3009aaa5bdac35,1617017,"Nangloi, Sultanpuri Road-GBSSS",N/A,28.68460985,77.06890597,General,6,12,1617,Zone-17,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.643Z,2023-10-19T09:20:14.643Z,0,Girls,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac37,1617018,Mundka Village-GBSSS,N/A,28.68296659,77.02676716,Evening,6,12,1617,Zone-17,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.644Z,2023-10-19T09:20:14.644Z,0,Co-ed,Art,Yes,CBSC
6530f4cebc3009aaa5bdac39,1617019,Ambika Vihar-GBSSS,N/A,28.66405506,77.081809,Evening,6,12,1617,Zone-17,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.645Z,2023-10-19T09:20:14.645Z,0,Girls,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdac3b,1617021,Nangloi-GGSSS,N/A,28.68474347,77.06646811,General,6,12,1617,Zone-17,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.647Z,2023-10-19T09:20:14.647Z,0,Girls,Science,Yes,CBSC
6530f4cebc3009aaa5bdac3d,1617024,"Nangloi, Phase II-GBSSS",N/A,28.68527871,77.06617289,Evening,6,12,1617,Zone-17,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.648Z,2023-10-19T09:20:14.648Z,0,Girls,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac3f,1617025,"Nangloi, Phase I-GBSSS",N/A,28.68421501,77.0683688,Evening,6,12,1617,Zone-17,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.649Z,2023-10-19T09:20:14.649Z,0,Girls,Art,Yes,CBSC
6530f4cebc3009aaa5bdac41,1617026,Nilothi-SKV,N/A,28.64582074,77.05983006,Morning,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.651Z,2023-10-19T09:20:14.651Z,0,Co-ed,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdac43,1617027,Punjabi Basti-G(Co-ed)SSS,N/A,28.68437718,77.06838011,Morning,6,12,1617,Zone-17,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.652Z,2023-10-19T09:20:14.652Z,0,Boys,Science,Yes,CBSC
6530f4cebc3009aaa5bdac45,1617028,Peera Garhi Village- SKV,N/A,28.6743765,77.08713575,General,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.654Z,2023-10-19T09:20:14.654Z,0,Boys,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac47,1617029,Sarvodaya Co-ed Vidyalaya,N/A,28.65455127,77.01812445,General,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.656Z,2023-10-19T09:20:14.656Z,0,Boys,Art,Yes,CBSC
6530f4cebc3009aaa5bdac49,1617030,Baprola-GGSSS,N/A,28.6396911,77.00848629,General,6,12,1617,Zone-17,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.657Z,2023-10-19T09:20:14.657Z,0,Girls,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdac4b,1617032,"Paschim Vihar, A 6-G(Co-ed)SSS",N/A,28.67521197,77.10628863,General,6,12,1617,Zone-17,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.658Z,2023-10-19T09:20:14.658Z,0,Girls,Science,Yes,CBSC
6530f4cebc3009aaa5bdac4d,1617033,Ambika Vihar-GGSSS,N/A,28.66391499,77.08169833,Morning,6,12,1617,Zone-17,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.659Z,2023-10-19T09:20:14.659Z,0,Girls,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac4f,1617035,"Nangloi, J.J. Colony-GGSSS",N/A,28.68323886,77.05673984,Morning,6,12,1617,Zone-17,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.660Z,2023-10-19T09:20:14.660Z,0,Boys,Art,Yes,CBSC
6530f4cebc3009aaa5bdac51,1617036,"Amalwas, Jawalapuri-SKV",N/A,28.67625083,77.07847113,General,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.661Z,2023-10-19T09:20:14.661Z,0,Co-ed,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdac53,1617037,"Nangloi, J.J. Colony-GBSSS",N/A,28.68323886,77.05673984,Evening,6,12,1617,Zone-17,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.663Z,2023-10-19T09:20:14.663Z,0,Co-ed,Science,Yes,CBSC
6530f4cdbc3009aaa5bda63b,1617072,Paschim Vihar -Sh. Mahavir Vidyapeeth School,N/A,28.67479929,77.10494227,Evening,6,12,1617,Zone-17,16,West B,Aided,Senior Secondary Schools,2023-10-19T09:20:13.479Z,2023-10-19T09:20:13.479Z,0,Co-ed,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac55,1617137,"Paschim Vihar, B 3-G(Co-ed)SSS",N/A,28.66672116,77.10307177,General,6,12,1617,Zone-17,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.665Z,2023-10-19T09:20:14.665Z,0,Co-ed,Art,Yes,CBSC
6530f4cebc3009aaa5bdac57,1617211,Baprola Vihar- GGSS,N/A,28.63220536,77.01603665,Morning,6,10,1617,Zone-17,16,West B,Government,Secondary Schools,2023-10-19T09:20:14.666Z,2023-10-19T09:20:14.666Z,0,Boys,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdac59,1617214,"Sarvodaya (Co-ed) Vidyalaya, Kunwar Singh Nagar, New Delhi",N/A,28.66445303,77.04397276,General,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.668Z,2023-10-19T09:20:14.668Z,0,Boys,Science,Yes,CBSC
6530f4cebc3009aaa5bdac5b,1617219,Nilothi-SBV,N/A,28.64599268,77.05982693,Evening,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.669Z,2023-10-19T09:20:14.669Z,0,Boys,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac5d,1617222,"Govt. Sarvodaya Kanya Vidyalaya, Shiv Ram Park, Nangloi",N/A,28.6618548,77.0563107,Morning,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.671Z,2023-10-19T09:20:14.671Z,0,Boys,Art,Yes,CBSC
6530f4cebc3009aaa5bdac5f,1617223,"Nihal Vihar, Nangloi- Govt. Sarvodaya Co-ed Vidyalaya",N/A,28.654062,77.0732679,General,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.673Z,2023-10-19T09:20:14.673Z,0,Boys,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdac61,1617227,Ranhaula- SBV,N/A,28.663837,77.04563,General,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.674Z,2023-10-19T09:20:14.674Z,0,Boys,Science,Yes,CBSC
6530f4cebc3009aaa5bdac63,1617254,Peera Garhi Village- SBV,N/A,28.6743765,77.08713575,Morning,Nursery,12,1617,Zone-17,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.676Z,2023-10-19T09:20:14.676Z,0,Boys,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac65,1617255,"Baprola, Rajiv Ratan Awas- G(Co-ed)SSS",N/A,28.64338372,77.02097349,General,6,12,1617,Zone-17,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.677Z,2023-10-19T09:20:14.677Z,0,Girls,Art,Yes,CBSC
6530f4cebc3009aaa5bdac67,1617258,Baprola- GBSSS,N/A,28.640327,77.013345,General,6,12,1617,Zone-17,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.678Z,2023-10-19T09:20:14.678Z,0,Girls,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdac69,1617261,"SOSE, A-6, Paschim Vihar",N/A,28.67533222,77.10722759,General,9,12,1617,Zone-17,16,West B,Government,School of Specialized Excellence(SOSE),2023-10-19T09:20:14.679Z,2023-10-19T09:20:14.679Z,0,Girls,Science,Yes,CBSC
6530f4cebc3009aaa5bdac6b,1618001,Matiala-SBV,N/A,28.61334503,77.04623422,Evening,Nursery,12,1618,Zone-18,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.680Z,2023-10-19T09:20:14.680Z,0,Girls,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac6d,1618002,"Vikas Puri,Block A-SBV",N/A,28.63066716,77.06665811,General,Nursery,12,1618,Zone-18,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.681Z,2023-10-19T09:20:14.681Z,0,Girls,Art,Yes,CBSC
6530f4cebc3009aaa5bdac6f,1618003,"Janakpuri, Possangipur B1-SV(Co-ed)",N/A,28.62796739,77.08492733,General,Nursery,12,1618,Zone-18,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.682Z,2023-10-19T09:20:14.682Z,0,Girls,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdac71,1618004,"Uttam Nagar, No.2-GBSSS",N/A,28.62671545,77.06366739,General,6,12,1618,Zone-18,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.683Z,2023-10-19T09:20:14.683Z,0,Co-ed,Science,Yes,CBSC
6530f4cebc3009aaa5bdac73,1618005,"Janakpuri, Block C, No.2-SBV",N/A,28.62141807,77.09218654,Evening,Nursery,12,1618,Zone-18,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.684Z,2023-10-19T09:20:14.684Z,0,Girls,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac75,1618006,"Janakpuri, Block C, No.1-GBSSS",N/A,28.615325,77.090484,Evening,6,12,1618,Zone-18,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.685Z,2023-10-19T09:20:14.685Z,0,Girls,Art,Yes,CBSC
6530f4cebc3009aaa5bdac77,1618008,Uttam Nagar-SBV,N/A,28.62372,77.063459,Evening,Nursery,12,1618,Zone-18,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.686Z,2023-10-19T09:20:14.686Z,0,Girls,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdac79,1618009,Kakrola-SV,N/A,28.61190284,77.02375386,General,Nursery,12,1618,Zone-18,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.687Z,2023-10-19T09:20:14.687Z,0,Boys,Science,Yes,CBSC
6530f4cebc3009aaa5bdac7b,1618010,"Vikas Puri, Block G-GBSSS",N/A,28.64134212,77.0780652,Evening,6,12,1618,Zone-18,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.688Z,2023-10-19T09:20:14.688Z,0,Co-ed,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac7d,1618015,"Vikas Puri, KG-I/II-GBSSS",N/A,28.63613747,77.07701267,General,6,12,1618,Zone-18,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.689Z,2023-10-19T09:20:14.689Z,0,Girls,Art,Yes,CBSC
6530f4cebc3009aaa5bdac7f,1618016,"Vikas Puri, Block- F-G(Co-ed)SSS",N/A,28.64037633,77.06925075,General,6,12,1618,Zone-18,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.690Z,2023-10-19T09:20:14.690Z,0,Co-ed,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdac81,1618017,"Janakpuri -SKV No.1,C-Block",N/A,28.62172343,77.09374702,Morning,Nursery,12,1618,Zone-18,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.691Z,2023-10-19T09:20:14.691Z,0,Boys,Science,Yes,CBSC
6530f4cebc3009aaa5bdac83,1618018,"Janakpuri, Block A-SKV",N/A,28.623145,77.076076,General,Nursery,12,1618,Zone-18,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.692Z,2023-10-19T09:20:14.692Z,0,Girls,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac85,1618019,"Vikas Puri, Block G-SKV",N/A,28.64136348,77.0776939,Morning,Nursery,12,1618,Zone-18,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.693Z,2023-10-19T09:20:14.693Z,0,Co-ed,Art,Yes,CBSC
6530f4cebc3009aaa5bdac87,1618020,Kakrola-GGSSS,N/A,28.61191574,77.02375329,General,6,12,1618,Zone-18,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.694Z,2023-10-19T09:20:14.694Z,0,Girls,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdac89,1618021,"Uttam Nagar, No.2-GGSSS",N/A,28.62685801,77.06313288,General,6,12,1618,Zone-18,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.695Z,2023-10-19T09:20:14.695Z,0,Boys,Science,Yes,CBSC
6530f4cebc3009aaa5bdac8b,1618022,"Janakpuri C-Block,SKV No.2 ",N/A,28.6157,77.0909,Morning,Nursery,12,1618,Zone-18,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.696Z,2023-10-19T09:20:14.696Z,0,Co-ed,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac8d,1618057,Uttam Nagar-SKV,N/A,28.62735807,77.06365153,Morning,Nursery,12,1618,Zone-18,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.697Z,2023-10-19T09:20:14.697Z,0,Co-ed,Art,Yes,CBSC
6530f4cebc3009aaa5bdac8f,1618058,Hastsal-GBSSS,N/A,28.63767169,77.0575855,Evening,6,12,1618,Zone-18,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.698Z,2023-10-19T09:20:14.698Z,0,Co-ed,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdac91,1618059,Bindapur-GBSSS,N/A,28.61007271,77.06852621,Evening,6,12,1618,Zone-18,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.700Z,2023-10-19T09:20:14.700Z,0,Boys,Science,Yes,CBSC
6530f4cebc3009aaa5bdac93,1618060,Bindapur-GGSSS,N/A,28.6098459,77.06823915,Morning,6,12,1618,Zone-18,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.702Z,2023-10-19T09:20:14.702Z,0,Co-ed,Vocational,Yes,CBSC
6530f4cebc3009aaa5bdac95,1618061,HASTSAL-SKV,N/A,28.63650616,77.05784351,Morning,Nursery,12,1618,Zone-18,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.703Z,2023-10-19T09:20:14.703Z,0,Co-ed,Art,Yes,CBSC
6530f4cebc3009aaa5bdac97,1618062,"Vikas Puri, Block A-SKV",N/A,28.62991378,77.06730328,General,Nursery,12,1618,Zone-18,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.704Z,2023-10-19T09:20:14.704Z,0,Co-ed,Commerce,Yes,CBSC
6530f4cebc3009aaa5bdac99,1618063,Mohan Garden-SKV,N/A,28.63042,77.032269,Morning,Nursery,12,1618,Zone-18,16,West B,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.706Z,2023-10-19T09:20:14.706Z,0,Co-ed,Science,Yes,CBSC
6530f4cebc3009aaa5bdac9b,1618064,"Janakpuri, Block A, No.2-GGSSS",N/A,28.62594365,77.07351417,Morning,6,12,1618,Zone-18,16,West B,Government,Senior Secondary Schools,2023-10-19T09:20:14.708Z,2023-10-19T09:20:14.708Z,0,Co-ed,Vocational,Yes,CBSC
